flightIcao24,window_end_time,mean_altitude,std_velocity,max_vertical_speed,heading_variance
008072,2025-12-27 08:14:55.744,1730.0,23.381141498604762,577.0,5788.455555555556
008072,2025-12-27 08:16:01.470,1637.5,26.333122362024092,577.0,6982.044444444445
008072,2025-12-27 08:17:14.902,1532.5,27.844009928329086,577.0,7993.777777777777
008072,2025-12-27 08:18:15.029,1427.5,27.58824226207808,577.0,8847.344444444445
008072,2025-12-27 08:19:22.836,1337.5,25.582111805799858,577.0,9428.71111111111
0080fc,2025-12-27 09:18:26.724,32835.0,11.96337001944779,1023.0,23.599999999999998
0080fc,2025-12-27 09:19:44.672,34030.0,11.314199534704658,832.0,22.055555555555557
0080fc,2025-12-27 09:20:50.203,35185.0,10.895462868144294,767.0,25.877777777777776
008112,2025-12-27 08:18:02.620,5587.5,13.386975428046139,1023.0,15044.711111111113
008112,2025-12-27 08:19:10.068,5592.5,13.456101466125569,1023.0,15149.066666666668
0081ef,2025-12-27 08:17:56.473,14910.0,25.538859280189737,1792.0,8294.988888888889
0081ef,2025-12-27 08:19:03.804,13810.0,29.695678697974447,1792.0,14700.177777777779
00834d,2025-12-27 09:15:55.827,24946.428571428572,200.83614105921163,1856.0,18952.5
00834d,2025-12-27 09:17:02.148,25693.75,178.2017894909526,1856.0,14440.0
00834d,2025-12-27 09:17:50.893,26383.333333333332,137.14181629896032,1856.0,8122.5
00834d,2025-12-27 09:18:56.771,27005.0,33.6829993386047,1856.0,0.0
00834d,2025-12-27 09:20:13.678,28360.0,32.567877834864625,1856.0,2.5
00834d,2025-12-27 09:21:14.455,29517.5,29.809767228581677,1856.0,4.444444444444445
008378,2025-12-27 09:19:33.146,37550.0,2.94580681270476,1023.0,0.0
008378,2025-12-27 09:20:42.057,37947.5,2.1705094128132942,1023.0,0.0
00856d,2025-12-27 09:21:28.384,11090.0,48.70957012972114,1408.0,336.26666666666665
008599,2025-12-27 08:13:31.169,7590.0,10.467409740077374,768.0,8480.622222222222
008599,2025-12-27 08:14:35.830,7560.0,10.257246760759493,448.0,9465.655555555555
008599,2025-12-27 08:15:39.501,7552.5,10.64842189664219,448.0,13115.87777777778
008599,2025-12-27 08:16:40.465,7535.0,10.965096138809425,448.0,12738.444444444445
008599,2025-12-27 08:17:55.425,7515.0,11.61464592658769,448.0,10511.433333333334
008599,2025-12-27 08:18:52.725,7512.5,11.74734012447073,256.0,12538.400000000001
008599,2025-12-27 09:11:55.746,7527.5,10.58772874605314,193.0,12490.177777777777
008599,2025-12-27 09:13:00.600,7542.5,10.570398920255249,193.0,11333.6
008599,2025-12-27 09:14:03.693,7557.5,9.463966751139116,193.0,7973.600000000001
008599,2025-12-27 09:15:16.274,7562.5,9.463966751139115,193.0,6725.955555555555
008599,2025-12-27 09:16:26.555,7567.5,9.237604307034012,193.0,6345.111111111111
008599,2025-12-27 09:17:23.511,7577.5,8.759122228980608,193.0,6254.544444444445
008599,2025-12-27 09:18:30.155,7590.0,8.171087238958268,256.0,4371.344444444445
008599,2025-12-27 09:19:49.156,7605.0,8.171087238958268,256.0,6414.844444444445
008599,2025-12-27 09:20:44.209,7622.5,6.620674688680402,256.0,9651.111111111111
008599,2025-12-27 09:36:12.770,7635.0,6.429100507328637,256.0,10699.288888888888
008599,2025-12-27 09:37:14.789,7627.5,6.342099196813483,256.0,12556.666666666666
008599,2025-12-27 09:38:27.589,7627.5,6.51835016617617,256.0,14242.455555555556
008599,2025-12-27 09:39:23.478,7627.5,7.0206045956804095,256.0,14476.055555555555
008599,2025-12-27 09:40:10.706,7632.5,7.334090869963972,321.0,14476.055555555555
0085b8,2025-12-27 08:13:31.245,14695.0,59.240470401013305,2751.0,5942.4
0085b8,2025-12-27 08:14:35.053,16427.5,42.5531040779244,2751.0,872.9888888888888
0085b8,2025-12-27 08:15:37.518,18162.5,28.008728798160206,2751.0,466.62222222222215
0085b8,2025-12-27 08:16:44.468,19865.0,17.60082068793637,2751.0,130.6222222222222
0085b8,2025-12-27 08:17:51.475,21575.0,15.12944149663166,2303.0,2.933333333333333
0085b8,2025-12-27 08:18:50.847,23380.0,14.584618990947657,2303.0,2.7666666666666666
0085b8,2025-12-27 09:35:05.405,25960.0,13.55646627177517,2303.0,4.711111111111111
0085b8,2025-12-27 09:36:02.184,28380.0,14.725639016506022,2303.0,5.566666666666666
0085b8,2025-12-27 09:36:59.586,30500.0,15.218409903797438,2303.0,6.099999999999999
0085b8,2025-12-27 09:38:10.485,32317.5,16.20150884605779,2047.0,4.622222222222222
0085b8,2025-12-27 09:39:02.602,33740.0,16.77465018678151,3264.0,5.122222222222222
0085b8,2025-12-27 09:40:04.539,34627.5,16.50218840706354,3520.0,5.066666666666666
008692,2025-12-27 08:15:15.345,2975.0,100.6987255794895,3072.0,7402.888888888889
008692,2025-12-27 08:16:22.417,3852.777777777778,115.16365167302861,3072.0,6690.98888888889
008692,2025-12-27 08:17:29.559,4750.0,121.15756499515645,3072.0,5681.333333333333
008692,2025-12-27 08:18:28.095,6192.5,119.05092281130047,3072.0,4491.333333333333
008692,2025-12-27 08:19:27.851,7810.0,108.03605365288428,3072.0,3121.3333333333335
00874f,2025-12-27 09:21:19.605,32930.0,2.716206504995115,0.0,0.0
00874f,2025-12-27 09:35:52.267,31092.5,5.601587076693335,1536.0,1.5999999999999999
00874f,2025-12-27 09:36:49.353,29105.0,8.756584823878415,1536.0,2.2333333333333334
00874f,2025-12-27 09:38:00.715,26975.0,13.10682604175736,1536.0,2.6666666666666665
00874f,2025-12-27 09:39:01.778,24790.0,20.603128133584203,1536.0,3.377777777777778
00874f,2025-12-27 09:39:49.136,22545.0,24.08687978501528,1536.0,4.322222222222223
008756,2025-12-27 08:13:13.472,1627.5,16.055805457493836,961.0,5568.233333333334
008756,2025-12-27 08:14:17.230,1540.0,14.758801517136215,961.0,5881.333333333333
008756,2025-12-27 08:15:20.687,1450.0,13.43461532344298,961.0,6105.4333333333325
008888,2025-12-27 08:05:16.251,28357.5,8.983936281558941,2048.0,0.17777777777777778
008888,2025-12-27 08:06:15.155,27932.5,10.101705026600431,2241.0,0.10000000000000002
008888,2025-12-27 08:07:16.139,27370.0,11.47170431975999,2241.0,0.0
008888,2025-12-27 08:08:15.856,26807.5,12.081206709412582,2241.0,0.0
008888,2025-12-27 08:09:15.592,26242.5,12.123897429823831,2241.0,0.0
008888,2025-12-27 08:10:18.860,25682.5,11.785584414868868,2241.0,0.0
008888,2025-12-27 08:11:15.427,25120.0,10.844353369380766,2241.0,0.0
008b25,2025-12-27 08:15:38.378,22087.5,52.640921977741485,3392.0,403.06666666666666
008b25,2025-12-27 08:16:46.109,19092.5,48.454331305077595,3392.0,122.5
008b25,2025-12-27 08:17:58.399,16202.5,47.455827414086414,3392.0,52.900000000000006
008b25,2025-12-27 08:18:59.712,13457.5,47.95240696079117,3392.0,608.0999999999999
008bb5,2025-12-27 09:39:13.350,1855.0,7.355270219373317,833.0,16556.23333333333
008bb5,2025-12-27 09:40:10.644,1810.0,8.654478609367523,833.0,12633.822222222221
008de5,2025-12-27 08:17:30.176,26232.5,35.07832505820209,4032.0,89.34444444444445
008de5,2025-12-27 08:18:37.945,24050.0,39.558676531058126,4032.0,107.2111111111111
008e57,2025-12-27 08:16:53.385,,18.39957728983045,896.0,3752.3999999999996
008e57,2025-12-27 08:18:10.172,,28.617981915028338,896.0,8667.566666666668
008e57,2025-12-27 08:19:14.883,,33.4007651276301,896.0,9123.288888888888
008e57,2025-12-27 09:18:52.595,,30.482964276971344,896.0,9687.066666666668
008e57,2025-12-27 09:20:10.013,,28.13380726299075,896.0,10338.455555555556
008e57,2025-12-27 09:21:08.167,,27.07787124408252,896.0,13726.099999999999
008e57,2025-12-27 09:40:02.399,775.0,26.948510575210314,896.0,15357.73333333333
008ffa,2025-12-27 09:35:52.680,37008.333333333336,238.18256303376475,2497.0,14451.333333333334
008ffa,2025-12-27 09:36:41.198,35812.5,253.4430464182787,2497.0,16793.433333333334
008ffa,2025-12-27 09:37:57.570,34675.0,257.6824919676668,2497.0,18146.177777777775
008ffa,2025-12-27 09:39:05.619,33441.666666666664,250.3112728850487,2497.0,18555.61111111111
008ffa,2025-12-27 09:40:06.567,32264.285714285714,230.77803188345288,2497.0,17994.222222222223
009427,2025-12-27 08:17:56.898,29607.5,20.490919398059663,1856.0,224.90000000000003
009427,2025-12-27 08:19:04.215,30870.0,22.64803155537658,1856.0,165.87777777777782
009650,2025-12-27 09:19:11.833,11677.5,10.583005244258363,639.0,14.677777777777777
009650,2025-12-27 09:20:25.375,11707.5,6.876691711054734,128.0,12.177777777777777
009650,2025-12-27 09:21:26.749,11702.5,4.06201920231798,64.0,10.177777777777777
00969f,2025-12-27 08:11:13.523,1195.0,18.207446584052118,705.0,5668.766666666666
00969f,2025-12-27 08:12:35.824,1085.0,19.22960680247461,705.0,5309.122222222222
00969f,2025-12-27 08:13:39.526,967.5,19.78804352801627,705.0,5182.488888888888
00969f,2025-12-27 08:14:42.288,847.5,18.870612072744223,705.0,5166.233333333334
0096c6,2025-12-27 09:19:29.940,36695.0,4.44847039878753,2113.0,0.1
0096c6,2025-12-27 09:20:39.093,35965.0,5.716448003592596,2113.0,0.17777777777777778
0096c6,2025-12-27 09:21:27.984,35030.0,8.841819822738856,2113.0,0.23333333333333328
0096c6,2025-12-27 09:33:06.612,32292.5,37.72767919946545,2113.0,822.2666666666668
0096c6,2025-12-27 09:34:03.704,29432.5,49.679081222493544,2113.0,1460.2777777777778
0096c6,2025-12-27 09:34:57.550,26435.0,57.36200833304217,2113.0,1886.4888888888886
0096c6,2025-12-27 09:35:52.478,23342.5,64.0944615392001,2113.0,1827.8222222222223
0096c6,2025-12-27 09:36:40.989,20135.0,66.78398011499465,2113.0,2005.388888888889
0096c6,2025-12-27 09:37:57.258,16935.0,67.77093772407166,2113.0,2549.8333333333335
0096c6,2025-12-27 09:39:05.412,13715.0,64.81803589879732,2048.0,3614.011111111111
0096c6,2025-12-27 09:40:06.362,10665.0,61.37326598591424,2048.0,4491.511111111112
009773,2025-12-27 08:09:49.782,2325.0,16.191904698885114,639.0,1251.5111111111114
009773,2025-12-27 08:10:49.878,2515.0,16.351690364539618,639.0,587.3777777777777
009773,2025-12-27 08:11:52.833,2665.0,14.567848922274772,639.0,277.82222222222225
009773,2025-12-27 08:13:15.921,2757.5,7.916929820187733,449.0,71.12222222222223
009773,2025-12-27 08:14:24.472,2810.0,3.465704994818675,449.0,14.5
009773,2025-12-27 08:15:22.288,2852.5,0.6324555320336758,449.0,3.9555555555555557
009773,2025-12-27 08:16:19.667,2877.5,3.155242550986462,449.0,119.15555555555557
009773,2025-12-27 08:17:29.962,2912.5,3.457680661303984,449.0,188.45555555555555
009773,2025-12-27 08:18:08.400,2950.0,3.893013685508382,449.0,216.48888888888888
009773,2025-12-27 08:19:08.182,2987.5,4.115013163202923,449.0,225.83333333333334
009893,2025-12-27 08:13:38.659,25735.0,24.72268414050366,1535.0,88.17777777777776
009893,2025-12-27 08:14:43.415,26627.5,21.23833012895945,1407.0,76.98888888888888
009893,2025-12-27 08:15:46.816,27387.5,17.913371790059205,1407.0,54.32222222222222
009893,2025-12-27 08:16:47.562,28350.0,15.770577386738607,1407.0,22.766666666666666
009893,2025-12-27 08:18:02.828,29220.0,14.204850501775011,1407.0,1.5999999999999996
009893,2025-12-27 08:19:00.487,29972.5,11.532080856848381,960.0,0.0
009959,2025-12-27 09:38:30.020,12766.666666666666,152.00160817862715,2303.0,3779.4333333333325
009959,2025-12-27 09:39:28.061,15639.285714285714,157.20054424559447,2303.0,3061.0666666666666
009959,2025-12-27 09:40:23.417,17978.125,150.20815187228985,2303.0,609.1555555555556
009f65,2025-12-27 08:14:34.472,15205.0,9.606132300659707,1472.0,9079.955555555554
009f65,2025-12-27 08:15:39.774,16232.5,9.569047322835575,1472.0,15627.155555555555
009f65,2025-12-27 08:16:44.370,17137.5,12.147702114666242,1472.0,20715.155555555553
009f65,2025-12-27 08:17:53.754,17920.0,13.350405736655848,1472.0,24599.555555555555
009f65,2025-12-27 08:19:01.296,18565.0,13.721030087667131,1472.0,26852.88888888889
009f65,2025-12-27 09:15:24.795,18982.5,18.12916618784953,1088.0,24179.655555555553
009f65,2025-12-27 09:16:33.992,19305.0,17.902203464626606,1088.0,20500.844444444447
009f65,2025-12-27 09:17:35.837,19535.0,18.204089894550865,1023.0,15904.04444444444
009f65,2025-12-27 09:18:44.633,19647.5,18.186991688200298,1023.0,10317.344444444445
009f65,2025-12-27 09:20:00.925,19665.0,18.172017560585346,895.0,3040.988888888889
009f65,2025-12-27 09:21:03.441,19617.5,18.254071083216235,895.0,2873.777777777778
00a018,2025-12-27 09:16:43.385,2602.5,6.951418720104711,576.0,352.8444444444445
00a018,2025-12-27 09:17:44.932,2512.5,6.149977416399366,576.0,350.6777777777778
00a018,2025-12-27 09:18:59.785,2422.5,4.72463990397387,576.0,314.71111111111105
00a018,2025-12-27 09:31:40.360,2317.5,10.01332445627658,576.0,3088.4555555555553
00a018,2025-12-27 09:32:36.071,2225.0,13.523641850067197,576.0,5110.666666666667
00a018,2025-12-27 09:33:31.907,2120.0,15.507704178532968,576.0,6229.555555555556
00a018,2025-12-27 09:34:26.767,2020.0,16.8904969994636,255.0,6630.488888888888
00a018,2025-12-27 09:35:15.136,1957.5,16.460052652811697,321.0,13359.377777777778
00a018,2025-12-27 09:36:15.269,1895.0,16.720247207103927,321.0,18754.277777777777
00a018,2025-12-27 09:37:23.095,1805.0,15.961411800547804,321.0,22185.38888888889
00a018,2025-12-27 09:38:39.010,1665.0,22.803752127908933,1280.0,22856.17777777778
00a018,2025-12-27 09:39:38.483,1465.0,32.37299972370665,1280.0,23196.277777777777
00a0d0,2025-12-27 09:37:57.782,23168.75,72.88964261127913,1407.0,14.32222222222222
00a0d0,2025-12-27 09:39:04.171,23419.444444444445,60.04526070668137,1407.0,8.222222222222221
00a0d0,2025-12-27 09:40:05.080,23620.0,31.561051946980474,1407.0,0.32222222222222224
00a19b,2025-12-27 08:07:56.506,27962.5,26.553928355539245,576.0,0.0
00a19b,2025-12-27 08:08:56.936,28080.0,23.489004519845732,576.0,0.0
00a19b,2025-12-27 08:09:58.998,28197.5,17.988885457415087,576.0,0.0
00a19b,2025-12-27 08:11:00.177,28315.0,4.550946177566936,0.0,0.0
00a19b,2025-12-27 08:12:26.181,28317.5,2.2010098692292237,0.0,0.0
00ae2a,2025-12-27 08:14:50.912,14120.0,71.918858599273,2368.0,23501.655555555553
00ae2a,2025-12-27 08:15:51.378,15900.0,60.5423634967927,2368.0,23521.288888888885
00ae2a,2025-12-27 08:16:30.744,17710.0,50.12162983959897,2368.0,23311.733333333334
00ae2a,2025-12-27 08:17:39.923,19520.0,38.83712427848156,2368.0,17640.266666666666
00ae2a,2025-12-27 08:18:41.887,21337.5,33.50555509497227,2368.0,9805.6
00b02e,2025-12-27 09:20:39.267,1917.5,38.809506281036064,1089.0,957.8222222222224
00b035,2025-12-27 09:20:12.522,14957.5,56.97845596753605,2559.0,9176.488888888889
00b035,2025-12-27 09:21:15.419,16840.0,47.106144916442574,2559.0,183.82222222222222
00b035,2025-12-27 09:34:45.133,19827.5,38.87529921285351,2559.0,273.82222222222225
00b035,2025-12-27 09:35:41.646,22692.5,33.40143044175737,2559.0,332.3222222222222
00b035,2025-12-27 09:36:36.585,25407.5,30.9163746616938,2559.0,345.8222222222222
00b035,2025-12-27 09:37:42.745,27900.0,30.902175399871844,2496.0,314.3222222222222
00b035,2025-12-27 09:38:40.799,30120.0,28.14328418014579,2175.0,237.82222222222222
00b035,2025-12-27 09:39:42.829,32150.0,26.941294203013584,2175.0,108.0
00b08b,2025-12-27 08:12:17.644,22887.5,43.33089736742901,2688.0,430.6777777777778
00b08b,2025-12-27 08:13:21.749,24877.5,34.72511099094333,2431.0,273.4333333333333
00b08b,2025-12-27 08:14:25.817,26745.0,26.822254441663425,2431.0,240.0111111111111
00b08b,2025-12-27 08:15:28.274,28462.5,21.966894283089825,2303.0,183.83333333333334
00b08b,2025-12-27 08:16:34.779,29915.0,17.231753634883866,2240.0,104.90000000000002
00b08b,2025-12-27 08:17:41.952,31162.5,14.441067981435598,2047.0,3.2111111111111104
00b08b,2025-12-27 08:18:40.950,32227.5,10.646334789233544,2047.0,0.2777777777777778
00b08c,2025-12-27 09:21:25.485,612.5,57.7120245510221,896.0,3876.4555555555553
00b091,2025-12-27 09:20:25.265,32925.0,23.976840677805924,2048.0,0.0
00b091,2025-12-27 09:21:27.366,32362.5,28.485668911460255,2048.0,0.1
00b091,2025-12-27 09:34:56.675,29690.0,64.15467420400654,2048.0,67.12222222222222
00b091,2025-12-27 09:35:53.583,26897.5,80.8493798505729,2048.0,91.82222222222222
00b091,2025-12-27 09:36:49.148,24005.0,92.00845371788157,2048.0,360.76666666666665
00b091,2025-12-27 09:37:59.142,21005.0,96.3108970412429,2048.0,781.8222222222222
00b091,2025-12-27 09:38:53.529,17910.0,99.04432228945674,2048.0,1120.622222222222
00b091,2025-12-27 09:39:55.372,14727.5,95.38017497246364,2048.0,1372.988888888889
00b097,2025-12-27 09:20:24.239,37975.0,2.5144029554194813,1600.0,0.26666666666666666
00b098,2025-12-27 09:12:53.179,33487.5,64.86909896090742,1152.0,74.5
00b098,2025-12-27 09:13:54.330,31742.5,69.3721045441818,1152.0,86.40000000000002
00b098,2025-12-27 09:15:03.929,29537.5,73.90993017029429,1473.0,170.0
00b098,2025-12-27 09:16:10.454,27155.0,74.46110095583839,1792.0,237.43333333333334
00b098,2025-12-27 09:17:11.602,24602.5,72.1938747786511,1792.0,236.7111111111111
00b098,2025-12-27 09:18:16.523,22015.0,65.58497456650333,1792.0,235.43333333333334
00b098,2025-12-27 09:19:21.790,19235.0,53.91722050204987,1792.0,233.83333333333334
00b098,2025-12-27 09:20:24.649,16342.5,31.88329412787274,1792.0,241.33333333333334
00b098,2025-12-27 09:21:26.721,15105.0,45.74761681710255,1792.0,232.26666666666668
00b099,2025-12-27 08:12:18.545,9815.0,62.37912756327677,3392.0,0.4000000000000001
00b099,2025-12-27 08:13:22.584,8305.0,63.636467532382724,3392.0,12.666666666666666
00b099,2025-12-27 08:14:26.648,6895.0,66.05393419185737,3136.0,20.444444444444443
00b099,2025-12-27 08:15:29.111,5672.5,64.34594004286518,2176.0,303.2111111111111
00b099,2025-12-27 08:16:35.618,4685.0,59.02579473793169,2176.0,646.8444444444444
00b099,2025-12-27 08:17:42.988,3762.5,57.65886267040345,2176.0,904.4888888888888
00b099,2025-12-27 08:18:42.006,2877.5,56.04056070779846,1408.0,1076.711111111111
00b099,2025-12-27 09:10:28.304,2355.0,47.60123714545429,1280.0,1134.7111111111108
00b099,2025-12-27 09:11:49.516,2225.0,44.16584904903587,2303.0,1539.8333333333333
00b099,2025-12-27 09:12:52.556,2545.0,52.54638162825507,3328.0,3052.6222222222223
00b099,2025-12-27 09:13:53.714,3282.5,66.28691843460183,3328.0,3932.3222222222216
00b099,2025-12-27 09:15:03.164,4312.5,84.91276569384476,3328.0,3909.9555555555553
00b099,2025-12-27 09:16:09.620,5715.0,97.55824471110122,3328.0,3169.8222222222225
00b099,2025-12-27 09:17:10.985,7465.0,105.22911510920666,3328.0,3090.5
00b099,2025-12-27 09:18:15.715,9535.0,107.13361335785848,3328.0,2870.5
00b099,2025-12-27 09:19:21.026,11832.5,101.79478266481922,3328.0,2381.6111111111113
00b099,2025-12-27 09:20:24.033,14347.5,85.81821873394173,3328.0,1641.8777777777777
00b099,2025-12-27 09:21:26.312,16860.0,71.84675048709965,3328.0,517.3777777777776
00b099,2025-12-27 09:34:55.855,20477.5,68.83765119629099,3328.0,7.388888888888889
00b099,2025-12-27 09:35:52.755,23775.0,62.62800225671155,3135.0,11.122222222222222
00b099,2025-12-27 09:36:48.299,26750.0,53.60773161484161,3135.0,13.433333333333334
00b099,2025-12-27 09:37:58.093,29495.0,49.08960061855147,2240.0,14.322222222222223
00b1fb,2025-12-27 09:38:42.134,14545.0,76.8545523845024,2496.0,16632.899999999998
00b1fb,2025-12-27 09:39:27.730,16210.0,61.20239646724083,2496.0,9752.100000000002
00b1fb,2025-12-27 09:40:23.124,17910.0,47.831765363383546,2496.0,168.27777777777777
00b22c,2025-12-27 20:43:42.580,14085.0,75.26405368951222,2496.0,124.45555555555555
00b22c,2025-12-27 20:44:42.257,15672.5,55.64780119445671,2496.0,0.3999999999999999
00b22c,2025-12-27 20:53:19.354,17965.0,46.14999699048985,2496.0,0.0
00b22c,2025-12-27 20:53:21.293,20117.5,40.012359201737766,2112.0,0.0
00b22c,2025-12-27 20:54:24.854,22092.5,34.64807193609609,2112.0,0.0
00b22c,2025-12-27 20:54:57.259,23970.0,34.20282639393027,2112.0,0.0
00b22c,2025-12-27 20:54:57.771,25652.5,33.22582663464606,2112.0,0.0
00b22d,2025-12-27 09:37:12.336,33530.0,2.79085809185793,2176.0,11.511111111111111
00b22d,2025-12-27 09:38:11.772,32362.5,3.3813212407775355,2176.0,9.433333333333334
00b22d,2025-12-27 09:39:10.542,30987.5,5.558776843874918,2176.0,7.7333333333333325
00b22d,2025-12-27 09:40:10.808,29525.0,18.37540626912928,2176.0,7.6000000000000005
00b22d,2025-12-27 09:40:44.760,27980.0,31.074998882631608,2176.0,88.98888888888888
00b22d,2025-12-27 09:41:45.718,26320.0,40.11040319473795,2176.0,225.0666666666667
00b22e,2025-12-27 08:05:04.740,30627.5,29.747829052442356,1407.0,0.0
00b22e,2025-12-27 08:06:03.739,31587.5,21.473497877875207,1407.0,0.0
00b22e,2025-12-27 08:07:03.850,32417.5,11.296016997154352,1407.0,0.0
00b22e,2025-12-27 08:08:03.337,33192.5,5.375872022286244,1407.0,0.0
00b22e,2025-12-27 08:09:03.366,33922.5,5.546770832355224,1407.0,0.0
00b22e,2025-12-27 08:10:06.759,34532.5,5.777350411544878,1407.0,0.0
00b22e,2025-12-27 08:11:03.344,35050.0,5.295700562196133,1407.0,0.0
00b22e,2025-12-27 08:12:21.415,35462.5,4.1486276177925525,1407.0,0.0
00b22e,2025-12-27 08:13:02.595,35747.5,3.6224607965059086,1407.0,0.0
00b22e,2025-12-27 09:13:21.675,35882.5,3.7058512292499453,1407.0,0.4
00b22e,2025-12-27 09:14:25.791,35932.5,2.282785822435191,65.0,0.7111111111111111
00b22e,2025-12-27 09:15:24.350,35892.5,2.440400695696417,64.0,0.9333333333333333
00b22e,2025-12-27 09:16:23.084,35855.0,2.7264140062238043,0.0,1.4333333333333331
00b22e,2025-12-27 09:17:21.453,35815.0,2.7968235951204043,0.0,1.7333333333333334
00b22e,2025-12-27 09:18:26.205,35777.5,2.820559440174157,64.0,1.8333333333333333
00b22e,2025-12-27 09:19:24.229,35692.5,2.6997942308422114,2176.0,1.7333333333333334
00b22e,2025-12-27 09:20:20.554,35327.5,2.6997942308422114,3264.0,1.4333333333333331
00b22e,2025-12-27 09:21:24.288,34692.5,2.378141197564929,3264.0,0.9333333333333331
00b22e,2025-12-27 09:27:11.722,32740.0,15.435888917281916,3264.0,2.0999999999999996
00b22e,2025-12-27 09:28:12.605,30620.0,21.61815081001251,3264.0,8.711111111111112
00b22e,2025-12-27 09:29:10.525,28302.5,26.921490795768847,3264.0,12.844444444444443
00b22e,2025-12-27 09:30:10.099,25862.5,36.312838256217624,3264.0,16.177777777777777
00b22e,2025-12-27 09:31:10.224,23307.5,44.41583801603508,3264.0,18.27777777777778
00b22e,2025-12-27 09:32:10.097,20660.0,52.26226597119995,3264.0,19.288888888888884
00b22e,2025-12-27 09:33:10.319,17902.5,57.17264303065856,3264.0,19.21111111111111
00b22e,2025-12-27 09:34:10.571,15075.0,58.76213822597752,3264.0,444.17777777777775
00b22e,2025-12-27 09:35:10.359,12455.0,58.14006077281538,2241.0,660.3222222222222
00b22e,2025-12-27 09:36:10.320,10017.5,53.04096949005028,1985.0,698.6666666666666
00b22e,2025-12-27 09:37:12.859,8762.5,51.83317256137982,1920.0,718.7666666666667
00b22e,2025-12-27 09:38:12.297,7637.5,49.58270307722688,1920.0,1215.5666666666666
00b22e,2025-12-27 09:39:10.954,6627.5,45.81181312960907,1345.0,1662.322222222222
00b22e,2025-12-27 09:40:11.228,5657.5,48.59686775457401,1345.0,2051.822222222222
00b22e,2025-12-27 09:40:45.182,4760.0,48.79890709158693,1345.0,2357.9555555555553
00b22e,2025-12-27 09:41:46.124,3910.0,47.34319146168515,1345.0,2604.322222222222
00b348,2025-12-27 08:08:48.219,22915.0,15.88989895779356,1601.0,266.8888888888889
00b348,2025-12-27 08:09:47.887,21817.5,18.408935028645434,1601.0,201.15555555555557
00b348,2025-12-27 08:10:50.926,20610.0,21.03145791955998,1601.0,116.45555555555552
00b348,2025-12-27 08:11:52.699,19285.0,26.524621685437015,1601.0,269.34444444444443
00b348,2025-12-27 08:13:20.695,17962.5,32.50999846201165,1601.0,785.8777777777779
00b348,2025-12-27 08:14:19.763,16650.0,33.1074009852782,1601.0,1167.211111111111
00b348,2025-12-27 08:15:16.442,15412.5,31.556827047935816,1601.0,1241.2888888888888
00b348,2025-12-27 08:16:16.810,14330.0,28.01289385661935,1601.0,1206.5444444444445
00b348,2025-12-27 08:17:04.345,13402.5,23.304982776698683,1280.0,1138.0111111111112
00b348,2025-12-27 08:18:04.473,12635.0,20.1339955740975,1280.0,1058.7111111111108
00b348,2025-12-27 08:19:06.088,12005.0,17.128274220649836,1152.0,975.6555555555556
00b3aa,2025-12-27 08:07:53.810,16437.5,32.71764729384502,1985.0,802.1777777777778
00b3aa,2025-12-27 08:08:54.235,15020.0,43.773279520730455,1857.0,1165.388888888889
00b3aa,2025-12-27 08:09:56.494,13792.5,45.98598820413791,1857.0,1406.2222222222222
00b3aa,2025-12-27 08:10:57.891,12747.5,45.482108814590184,1857.0,1546.6222222222225
00b3aa,2025-12-27 08:12:23.991,11902.5,43.33384615081175,1792.0,1427.6555555555558
00b3aa,2025-12-27 08:13:23.304,11207.5,39.76723944823595,1792.0,1249.1555555555558
00b3aa,2025-12-27 08:14:21.088,10672.5,32.53869491338992,1792.0,1025.6555555555556
00b3aa,2025-12-27 08:15:21.565,10147.5,28.237288192113002,1792.0,745.5666666666665
00b3aa,2025-12-27 08:16:01.414,9745.0,17.32820436937038,1792.0,351.73333333333335
00b3aa,2025-12-27 08:17:10.293,9510.0,8.2334008094401,1792.0,291.0666666666667
00b47e,2025-12-27 09:39:09.403,27650.0,2.2211108331943574,65.0,0.0
00b47e,2025-12-27 09:40:07.217,27650.0,2.309401076758503,65.0,0.0
00c45f,2025-12-27 20:44:17.504,17810.0,54.63169613166172,2304.0,0.26666666666666666
00c469,2025-12-27 09:13:39.834,18112.5,45.51629744754436,2113.0,485.55555555555554
00c469,2025-12-27 09:14:47.113,16705.0,46.127359921562096,2113.0,421.3888888888889
00c469,2025-12-27 09:15:53.890,15480.0,43.23887140062747,2113.0,268.76666666666665
00c469,2025-12-27 09:16:49.348,14425.0,37.95684684246338,2113.0,90.45555555555556
00c469,2025-12-27 09:17:40.383,13500.0,34.93883544456258,2113.0,74.98888888888888
00c469,2025-12-27 09:18:51.543,12772.5,30.601561325454547,1857.0,82.84444444444443
00c469,2025-12-27 09:20:06.116,12232.5,25.370367666936865,1857.0,89.59999999999998
00c469,2025-12-27 09:20:50.088,11567.5,29.38045457631844,1792.0,7731.51111111111
00c469,2025-12-27 09:21:35.966,10942.5,30.25833218580738,1024.0,13606.988888888889
00e79d,2025-12-27 08:09:56.903,1020.0,13.079245645933357,833.0,6439.377777777778
00e79d,2025-12-27 08:10:57.599,930.0,12.139924949429375,833.0,5859.433333333334
0101ba,2025-12-27 08:16:37.036,34727.5,3.4058772731852804,961.0,37.833333333333336
0101ba,2025-12-27 08:17:54.521,34622.5,3.794733192202055,961.0,40.233333333333334
